feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,feature51,feature52,feature53,feature54,feature55,feature56,feature57,feature58,feature59,feature60,feature61,feature62,feature63,feature64,feature65,feature66,feature67,feature68,feature69,feature70,feature71,feature72,feature73,feature74,feature75,feature76,feature77,feature78,feature79,feature80,feature81,feature82,feature83,feature84,feature85,feature86,feature87,feature88,feature89,feature90,feature91,feature92,feature93,feature94,feature95,feature96,feature97,feature98,feature99,feature100,feature101,feature102,feature103,feature104,feature105,feature106,feature107,feature108,feature109,feature110,feature111,feature112,feature113,feature114,feature115,feature116,feature117,feature118,feature119,feature120,feature121,feature122,feature123,feature124,feature125,feature126,feature127,feature128,label
-0.814677,-1.1042277,0.47843558,-0.21190114,0.33531296,-0.6174244,0.8453889,1.1298033,0.8270804,0.71626043,0.9713161,-0.29220682,-0.6743614,0.9384616,-0.44502112,0.31745493,-0.02800102,0.39414138,-0.31731457,0.08532967,-0.5900421,0.12967077,0.9893707,0.87670213,-0.8525841,-0.10969866,0.6010044,0.89084977,-0.4786705,-0.098685294,-0.55884004,-0.41000775,0.38434815,-0.29937643,-0.554385,-0.81760496,-0.503725,-0.6636687,-0.9803681,0.11889219,-1.2493796,-0.22425358,0.33627394,0.10060649,0.07246619,-1.053577,0.7798947,-0.5588638,-0.8995809,0.6965011,0.062123578,0.32476908,0.76221806,0.65965605,0.7585975,-0.23547773,-0.53025025,-0.83670187,-1.0042709,0.17803018,0.30658096,0.6379171,0.17209347,-0.68328345,0.10125948,0.41008675,0.7625978,1.0719744,-0.58458114,0.8872964,0.44522867,0.40112674,-1.0279541,0.38191015,-0.064686865,-0.4255148,-0.58693755,0.8207649,0.029588208,0.3975218,0.93253165,-0.5670657,0.09550659,-0.002768586,0.8880308,-0.61751884,-0.78712684,0.510779,0.40415514,0.94451386,0.4005485,0.9596874,-0.8510413,-0.77691567,0.070515804,0.3177342,0.40216386,0.16923709,0.8780435,0.40644237,-0.349593,1.0856504,-0.63594836,-0.47804877,0.4489248,-0.17417778,0.84449947,0.4040762,0.75122154,1.1941793,0.7885147,-0.3856833,0.99178046,0.17366955,-1.0671905,0.5150438,0.02308788,0.6232468,0.24844593,-1.1046282,0.5942126,-0.9443143,-0.83351475,0.892766,-0.6340196,-0.5771342,0.24100636,-0.79475087,2
0.24360675,-0.20396803,1.1506822,-0.10923703,-1.3164482,0.46052405,-0.51544315,-0.24685252,-0.46560362,-0.051799152,-0.39015967,-0.7554208,0.9550829,0.29232097,0.93527055,0.5184699,1.2357224,-0.11874885,-0.6322967,-1.0393164,-0.29648584,-0.213975,-0.54458433,-0.4604772,0.23245649,0.5100178,-0.84683263,0.35368508,0.20567377,-0.6402639,0.6279163,-0.31215724,0.56222343,1.1578815,1.2207218,0.5590133,1.1680266,0.869999,0.65772855,-0.9478649,0.0803589,1.0397441,0.9424746,-0.9589563,1.315828,0.4090369,-0.4088004,1.1378818,0.4951035,-0.8139184,-0.9795633,1.3823426,-0.07943958,-0.030323274,-0.50510234,-0.6593284,0.90165615,-0.005184996,0.43880567,1.1771266,0.5334759,-1.030199,1.1354668,-0.07525672,1.3391036,0.6177632,0.045205034,-0.28848523,0.60470176,0.1811607,-0.008174724,-0.4764183,0.49628884,0.48356366,-1.3674673,-0.22293821,-0.13219398,-0.19253437,-1.3382303,0.7520633,-0.14648587,0.872867,-1.5041262,1.3500133,-0.23909353,0.40244234,0.74984133,1.1186537,1.3168526,0.041991092,0.57519376,-0.5795594,-0.340777,0.62530553,1.421561,1.7001803,1.4068109,0.99940777,-0.13369088,0.99386096,-0.058848582,-0.64798754,0.8958158,-0.5998424,0.41490012,1.5959189,0.39716205,0.06866459,0.7020578,-0.4365525,0.5170882,-0.9362396,0.2820433,0.23017617,0.46710914,-1.1222953,-0.9531669,-0.022961043,1.1525792,-0.34490612,-0.70230967,0.0774091,0.7464782,0.26329887,-0.90349364,-0.15645155,1.1927425,0.77637935,0
-0.84792304,-0.6455086,-0.26812708,-0.19137053,1.2069008,-0.556563,1.0028806,0.52486765,0.49251714,0.7952561,0.8187016,0.30129015,-1.2347692,0.79214585,-0.63702494,-0.6880114,-0.87523824,-0.014721686,0.09628192,0.5174816,-0.27733466,0.6381214,0.56176555,1.0793877,-0.4019585,-1.0630523,1.0964643,0.16786714,-0.7308105,0.15036269,-0.54254615,-0.3421,0.050413366,-0.87436247,-1.2470822,-1.0306846,-1.3768197,-1.2097443,-1.1918652,0.29736185,-0.897943,-0.416571,-0.53545034,0.87077445,-0.59010035,-0.93749547,1.0017209,-1.2543977,-1.0381012,1.1741687,0.9370578,-0.30309093,0.9370823,0.6272025,0.828768,0.024311284,-1.0669225,-0.30320734,-0.87616414,-0.9324046,0.25683355,1.0440476,-1.0921875,0.31006607,-0.51295614,-0.38363042,0.24102047,0.9824056,-1.079498,0.65626,0.92236125,0.96844995,-0.9060252,0.33329675,1.0075763,-0.5929248,-0.7350653,0.76684827,0.961351,-0.89862293,0.9361853,-1.1894047,1.0283738,-0.9639114,0.9518496,-1.1940873,-0.9154387,-0.20750423,-0.23448065,0.8090958,-0.16712187,1.011023,-0.51538914,-0.89261067,-0.8815496,-0.8199793,-0.58560663,-0.42439306,0.6550774,-0.9575908,-0.7019433,1.0651212,-1.0097816,0.40080875,-0.40432653,-0.9924717,0.5900513,0.08193547,0.13167265,0.83938193,0.20406412,-0.084578596,-0.10982235,0.30448908,-0.89254284,0.807341,0.84998333,0.47369257,-0.5476821,-0.00451721,0.48884082,-0.6861509,-1.0570135,-0.21790744,0.5193431,-0.71995205,-0.88823634,-1.0715692,2
0.24327914,-0.4129564,0.3853861,0.21549003,-0.1155343,-0.18069687,-0.21673088,0.23918611,0.22115424,-0.13169228,-0.11851555,0.07318074,0.17049971,-0.07489391,-0.20837085,0.45639744,0.20265843,0.19264819,-0.106541395,0.2433748,-0.15642016,-0.39618465,0.020468803,-0.20287651,-0.5450702,0.19638601,-0.36973682,0.47643068,0.14102767,0.13745283,-0.23046452,-0.02088,0.058727082,0.4157537,0.24109448,0.27757815,0.26659665,0.41675463,-0.19665448,-0.005745484,-0.25898138,0.31299192,0.31698775,0.16216184,0.5795822,0.198034,0.08296944,0.24677825,0.15118821,-0.5240704,-0.11783078,0.56984156,-0.12753773,-0.060134962,-0.3674241,0.009869693,0.49656865,0.10318585,0.10199087,0.43068606,0.07047316,-0.38128343,0.2985782,-0.116131194,0.26979223,0.33238965,0.1344957,-0.000622741,0.28224847,0.006612368,0.011552351,-0.52619165,0.029288827,-0.046838835,-0.44029018,0.1761736,-0.22366783,-0.077876344,-0.44913754,0.6610815,-0.040732197,0.16563396,-0.09154668,0.2878518,-0.09241637,0.009763345,0.012024745,0.127019,0.5515637,-0.02784189,0.25701016,-0.24322456,-0.19783798,0.14507122,0.28864506,0.6790624,0.17267323,0.19107914,0.2148697,0.42471543,0.03290446,0.08420617,0.035590332,-0.16762999,0.5774053,0.20784348,0.06354099,0.012022691,0.5829013,0.389899,0.41658977,-0.33073375,0.33991578,-0.32981336,-0.051436763,-0.1658069,-0.4011769,0.3355019,0.5358126,-0.3138591,-0.019569583,0.012451915,0.3352923,0.13007392,-0.30984142,0.05993405,0.5039021,0.20410416,2
-0.30468115,0.29931694,0.40453675,-0.23389041,-0.23901187,0.15616317,0.48631796,-0.25407115,-0.20356387,-0.20553245,-0.25782192,-0.6452594,0.05865146,0.01968495,0.43354556,-0.35706532,0.32467604,-0.49134877,-0.410323,-0.3111575,0.009482168,0.2544054,-0.15985046,0.26807195,0.10302548,-0.4119627,-0.7594088,-0.4235166,-0.47002366,-0.39564925,0.24541578,-0.43747705,0.53746015,0.3319229,-0.032182883,-0.003767973,0.22781217,0.3659499,0.05935506,-0.53730327,0.12689699,0.43045467,-0.15960346,0.17986801,0.50978893,0.5462045,0.041219216,0.37949032,0.3065737,-0.109210745,-0.53314334,0.6693462,0.25987607,0.2861041,-0.06344905,-0.5954815,-0.12223444,-0.013473589,0.006049544,-0.48150623,0.20748651,-0.12028395,0.22393456,0.71644425,0.5983578,-0.40812075,0.02648764,-0.43854776,-0.21186897,0.07215751,0.6247257,0.0608353,0.120450325,0.09011161,-0.011731737,-0.21447615,-0.5933519,0.04462977,-0.09631173,-0.015520521,-0.07509552,-0.038922247,-0.15828013,0.32804307,0.24323769,-0.3723524,0.2029861,0.240711,0.33801386,0.07326001,0.55581,0.105963565,-0.28268078,-0.029535888,0.21551576,0.27358583,0.3128636,0.26870143,0.084382325,0.20223637,-0.4368581,-0.32086125,0.1583435,-0.015979147,0.11890192,0.4666255,0.08650508,-0.19332385,-0.07568387,-0.33420822,0.14864647,-0.64669514,-0.24082969,0.34942928,0.09575428,-0.54602,0.2688012,-0.0640998,0.3425255,0.181072,-0.23873493,0.01707396,0.25838435,-0.38735235,-0.016815023,-0.52329266,-0.19803913,0.17650811,0
-1.0759536,0.6502081,0.2283716,-0.7850825,0.69765073,0.09173835,1.3619657,-0.5257834,-0.28870517,0.41734833,-0.10456405,-0.57380575,-0.79154044,0.46192613,0.46152425,-1.6360173,-0.31029436,-1.2170794,-0.3857694,-0.30926508,-0.10529548,1.506462,0.06086653,0.9392712,0.70488536,-1.5539944,-0.31039143,-1.0564483,-1.1004871,-0.69590443,0.4279072,-1.0312237,0.8007341,-0.51135266,-1.0693877,-0.76309,-0.6501574,-0.30727482,-0.3988488,-0.4032464,-0.29354256,0.111757845,-1.4155673,0.89575505,-0.31269193,0.45244998,0.8171171,-0.44273534,-0.4278476,1.0836948,0.005001918,-0.19446203,0.889341,0.84028995,0.095145114,-0.7536543,-1.0372941,0.07186919,-0.15884818,-1.5027596,0.5046778,0.5203414,-1.041161,1.3115251,0.26268384,-1.2389708,-0.23240788,0.03694712,-1.1713995,0.05348784,1.4415616,1.3512082,-0.4105853,0.6749117,1.164949,-1.0173875,-1.1740043,0.63095826,1.0409372,-1.645525,-0.007661636,-0.6177109,0.81056994,-0.9494436,0.5715576,-1.5596753,-0.25890192,-0.10393932,-0.29275134,0.6245827,0.5907449,0.9809913,-0.5139144,-0.89833134,-0.60033804,-0.972889,-0.8143216,-0.20423825,0.320517,-0.8916274,-0.94029593,0.45937237,-0.5183871,0.19998214,-1.021951,-0.48662722,0.22129174,-0.9206947,-1.3684293,0.05809906,-0.5247895,-0.47405404,-0.9736014,1.4178159,-0.3749478,-0.26653248,1.7515795,-0.17695041,-0.73300314,0.781269,0.07550271,0.14068592,-0.5163664,-1.0083361,1.0002204,-0.9643842,-1.4962982,-0.7913743,1
0.32526308,0.9354452,0.15574878,0.12584661,-0.5668757,1.2125189,-0.45473963,-1.173439,-1.0573071,-0.9769302,-1.7648193,-0.20458142,1.0025313,-0.88542485,0.9104946,-0.8678792,0.5097796,-0.79057467,0.019037895,-0.5646737,1.1132481,0.19182676,-1.3192946,-0.81020474,1.0751309,-0.04940616,-1.2748023,-1.063589,0.2496864,0.005787383,0.9763266,-0.064063005,-0.10485234,0.41954097,0.74261177,1.0701212,0.9474673,1.3835915,1.0950636,-0.5521937,1.3667719,0.68914086,-0.77778816,-0.16050676,0.79732114,1.4713656,-1.2179921,1.0215899,0.93601954,-0.86573327,-0.17054944,0.44791898,-0.90189177,-0.7664993,-1.1385673,-0.2576683,0.7846654,1.0394297,1.4022061,-0.35462555,-0.07077084,-1.036359,-0.26739573,1.4496331,0.607166,-0.7184768,-1.0034374,-1.3738977,0.33079192,-1.3067998,0.16791655,-0.071112834,1.1480933,-0.27591115,-0.2220686,0.14085226,0.1120142,-0.8231767,-0.1430164,-0.15899731,-1.275316,0.99048746,-0.4924776,0.18543586,-1.0943024,0.12333875,1.3162472,-0.34225738,-0.060739122,-0.91610223,-0.129303,-0.9247378,0.8077962,0.9981876,0.17516801,0.21733864,-0.25051007,-0.39849058,-1.1374487,-0.35825348,0.16414984,-1.4126018,0.9694623,0.6707411,-0.36800134,1.0203804,-0.7159223,-0.6571318,-0.7678745,-1.5256499,-0.77938426,-0.006950289,-0.9420892,0.51517576,1.2281712,-1.4014107,0.6291828,-1.3381966,-0.28109264,1.3558723,-1.0841117,1.1488959,0.9585991,-0.9911596,0.64667064,0.15043373,-0.31378084,1.0743221,0
0.6096472,-0.029220797,0.58490026,0.2592365,-1.3302095,0.4166854,-0.7840706,-0.19782247,-0.46264154,-0.532672,-0.8111691,-0.2851431,1.0348049,-0.1199604,0.5335309,0.6636613,1.1535043,-0.00466852,-0.19700755,-0.7900511,0.15820155,-0.5810304,-0.7474682,-0.78475523,0.17950933,0.9109279,-0.6192465,0.44700545,0.61544687,-0.26425627,0.5085332,0.11388457,0.029115146,0.96371126,1.3248067,0.86122423,1.0965965,1.1122429,0.83111846,-0.56819695,0.57816243,0.8431594,0.7425594,-1.0304754,1.0522963,0.534297,-0.7584782,1.2003431,0.6951944,-1.0121862,-0.6241956,1.0409241,-0.45401916,-0.5763573,-0.75167644,-0.08481607,1.1612624,0.39307377,0.5462903,1.0619737,-0.004423942,-1.1249152,1.1758631,-0.21940443,0.9109629,0.44175136,-0.08360343,-0.62793636,0.6692606,-0.26161677,-0.42462558,-0.87576896,0.79515755,-0.08739879,-1.2776185,0.21328269,0.38288113,-0.48716015,-1.3534645,0.7078907,-0.35268837,1.1720071,-1.3072276,1.0407484,-0.57999545,0.8412184,0.85489565,0.5724415,0.99349374,-0.40827543,0.23429874,-0.85210985,0.26606482,0.8967764,1.1671104,1.3020974,0.96212864,0.2959644,-0.3664242,0.948207,0.28950635,-1.0991354,1.0390615,-0.15321334,0.643999,1.5375899,-0.21937962,0.12866284,0.4234128,-0.7385653,0.2754131,-0.4610675,0.3785973,-0.052597817,0.6503517,-1.1265733,-0.93645185,-0.33123752,0.7344646,-0.32075268,-0.53912085,0.4250484,0.97357166,0.33478004,-0.7720943,0.42030993,1.0074226,0.99502176,0
0.8955027,-0.814578,-0.55124545,1.063509,-0.24367818,-0.034123514,-0.75340694,0.40773234,0.26920012,-0.56226414,-0.44032264,0.78470224,0.24850109,-0.3982706,-0.45048526,0.6886004,-0.12748463,0.5609035,0.54077387,0.723866,0.5351585,-0.97137964,-0.33886212,-0.81662625,-0.4870612,0.8497162,0.5343139,0.6751577,0.9901982,0.85534245,-0.43432662,0.95861304,-0.88740003,0.29202288,0.6867449,0.8677969,-0.001748636,0.11332792,-0.32019797,0.45289475,0.11259489,0.40639168,0.4431823,-0.21323897,-0.010414149,-0.00551023,-0.4664336,0.28228542,0.35721636,-0.7763062,0.6531046,0.15764748,-0.57439476,-0.55539834,-0.61914307,0.88889265,0.73733354,0.5207231,0.46905,0.6789794,-0.5931488,-0.76600194,-0.15812385,-0.33038867,-0.15614912,0.6068017,-0.13380091,-0.09885685,0.45807067,-0.5471601,-0.44516522,-1.1687673,0.40619972,-0.77425885,-0.23383065,0.6000074,0.7311365,-0.44548088,-0.513228,0.851965,-0.2027056,0.4830734,0.058465667,-0.009465495,-0.6404025,0.875989,0.12975451,-0.678476,0.057922214,-0.42674863,-0.53931254,-0.6737287,0.6840647,0.9939587,-0.006689201,0.21293288,0.15058105,-0.5879129,-0.38182038,-0.21536067,0.7037032,-0.31747344,0.3519134,0.48836535,0.56230783,0.17354377,-0.55019444,0.34860373,0.5801936,0.061444413,0.14820291,0.62127644,0.5854715,-0.70248854,0.33734718,-0.30441004,-1.0597734,-0.14842287,0.09354099,-0.340415,-0.12133795,0.37828997,0.6059257,0.28203464,0.103540406,0.7647345,0.57496583,0.5779046,0
-0.70717067,-1.5184093,-0.6105302,0.31433672,1.1198677,-1.7742507,0.91643786,1.7128867,1.6592412,0.8802819,1.2218623,0.9090812,-1.3917061,0.8486073,-1.5266575,0.55956346,-1.0356476,1.0066303,0.63248444,1.2095296,-0.27477223,-0.30099753,1.364294,0.9658718,-1.5317906,-0.13619204,1.7346569,1.213224,-0.1612773,0.6888291,-1.6242342,0.4581098,-0.48828804,-1.1491767,-1.2075095,-1.1606128,-1.3146555,-1.6107215,-1.8400023,1.0420675,-1.4138314,-1.2422084,0.18336472,0.7555254,-1.0557564,-1.5537301,0.9884855,-1.4582025,-1.2222435,0.9351853,1.1010299,-0.64431316,0.7641567,0.49038523,1.1682831,0.73768854,-1.3436906,-0.5850148,-1.2445216,-0.6650764,-0.40884668,1.0707746,-0.58656657,-0.77651423,-1.0461633,0.30168897,0.4988721,1.4372619,-0.57670957,0.72183746,0.012415336,0.38396254,-1.4190573,-0.31144986,0.80174845,0.03621826,-0.1918697,0.7463555,0.76570153,0.08504089,1.3617585,-1.1439931,1.0845248,-1.0696379,1.0273992,-0.65631914,-1.501364,-0.51205987,-0.54205924,0.7606091,-0.3628125,1.1294564,-0.5486024,-0.9671506,-0.9173094,-0.57497895,-0.60191494,-0.50674975,0.9514671,-0.26760796,-0.06049139,1.453066,-1.2711585,0.4726252,0.5888837,-1.3227437,0.5473119,1.2689565,0.38241032,1.5477405,0.6969478,0.4550861,1.0873497,-0.78915864,-1.356267,1.4462396,0.08874493,1.1260436,-0.53659165,-1.3416424,1.5832692,-1.2345052,-1.1184393,1.0737882,-0.09314729,-0.36054638,-0.28575024,-1.1857989,3
1.1921103,-0.07553157,-1.2901101,1.5302769,-0.43028823,-0.24285814,-1.2851803,-0.056558136,0.48218283,-1.8214141,-1.3818717,1.1899017,1.3127961,-1.4839941,-0.6384634,0.3999212,0.04510566,0.92793465,1.5992926,0.9003489,1.639314,-1.4437596,-1.1782593,-1.6608031,-0.16981077,1.6727802,0.2565207,-0.10713277,1.6268481,1.5734307,-0.3279002,1.2809714,-1.6202298,-0.3437122,0.80210304,1.1351042,0.5039765,1.2007679,0.49050373,1.1032757,1.1510025,-0.3921416,-0.009245272,-0.19504306,-0.12990314,1.0075068,-1.6986387,0.4698413,1.0493063,-1.2875723,0.9302064,-0.6271658,-1.8203819,-1.7874051,-1.0077338,1.576043,0.73665434,1.6166968,1.4326942,-0.17542112,-1.7098521,-1.2796297,-0.46576414,0.2539982,-0.8617233,-0.11567848,-1.4314297,-1.2517952,1.1964183,-1.6913189,-1.7601181,-0.95853627,1.068448,-1.8187325,-0.054165695,1.3133805,1.746098,-1.6329309,-0.09612325,0.45680267,-1.1964728,1.5153713,-0.29311678,-0.28623244,-1.638822,1.2561458,0.92499495,-1.1690496,-0.9082699,-1.5779969,-1.8274846,-1.4400308,1.7713758,1.5429351,-0.22125353,-0.41875842,-0.557918,-1.4260974,-1.566807,0.25127685,1.9073646,-1.3515791,0.93600637,1.462986,0.85805976,-0.119289316,-1.826025,0.88096756,-1.0569758,-1.1694509,-1.1559659,1.7017738,0.27072537,-1.5076761,1.1597826,-0.50067997,-0.43494847,-1.1031641,-1.2787966,-0.08859859,0.2494038,0.787279,1.0682822,0.07317981,0.3923674,1.7154462,0.15927178,1.3198222,0
-0.44519448,-1.0303982,-1.4774616,0.88816226,0.9288893,-1.5417409,0.39550525,1.212466,1.2227911,-0.35030052,0.21364327,1.2953795,-0.57363266,0.14822045,-1.5380353,0.16038863,-1.1208812,0.8796458,1.3329806,1.3400573,0.19697751,-0.5811994,0.5730524,0.28621837,-0.92069924,0.3470812,1.4541943,0.1505557,0.37122002,1.1947114,-1.5217531,0.5723864,-0.87201685,-1.0933027,-0.68448067,-0.6402251,-1.0424438,-0.53235143,-1.1791875,1.2847604,-0.27864936,-1.1186069,-0.42986012,0.5287327,-1.0683566,-0.6550707,-0.091461085,-1.1764451,-0.4684628,0.09861802,1.4011537,-1.2402321,-0.0750175,-0.2761118,0.8960124,1.2594897,-1.0317087,0.25291073,-0.46901593,-1.1106411,-1.1838324,0.50167334,-0.7289275,0.0829695,-1.1749787,-0.058770154,-0.09832421,0.37282485,-0.38382632,-0.17352852,-0.7518063,0.1475293,-0.66723704,-1.2900777,0.85408235,0.6776532,0.25293815,-0.060407616,1.1215012,-0.37426588,0.84400433,-0.47934014,0.73774964,-1.077759,0.298848,-0.2217564,-0.6780565,-0.89998376,-1.2913897,-0.017690115,-1.4456002,0.22412689,0.30392626,-0.19740948,-1.0405943,-1.0088271,-0.5587904,-1.097472,0.3185621,-0.23871914,0.76855177,0.60332066,-0.8014055,1.2844663,0.5486895,-1.1142137,-0.35523346,1.3526237,-0.34926346,0.06641937,0.15561439,1.0967145,0.8482064,-1.2947952,-0.72495055,1.0401624,0.36907187,0.4075797,-1.3471341,-0.68100005,1.4031612,-0.4683079,-0.5639125,0.7443882,0.31184047,0.31512615,-0.39568013,-0.3038666,3
0.3067168,-1.0859019,0.23995122,0.54579514,-0.67450106,-0.3387677,-0.46161845,0.84631175,0.6696295,0.050337944,0.09398514,0.13639562,0.16726004,0.31032836,-0.40259343,1.1933348,0.689654,0.77404886,-0.051622454,0.37654394,-0.2786693,-0.7718877,0.26175344,-0.18457806,-0.7709377,0.7266016,0.3295135,1.1442842,0.620242,0.123324424,-0.47988048,0.386572,-0.334956,0.3168837,0.6169536,0.24583548,0.38063854,-0.052309815,-0.21232605,0.11409387,-0.44999474,0.20221376,0.9897621,-0.68429697,0.5143005,-0.3806085,-0.08425585,0.26873824,0.082377866,-0.46084327,0.024654211,0.5334235,-0.15925942,-0.28302592,0.17460552,0.15420066,0.44911,-0.13527985,-0.11742538,0.83203137,-0.2552963,-0.3804634,0.7885771,-0.69653547,0.24620228,0.8037992,0.35583073,0.1699475,0.69458675,0.18673183,-0.65790325,-0.8206518,-0.11105218,-0.2824844,-0.8277025,0.5892844,0.54246724,-0.051170334,-0.9260415,1.1555259,0.35420397,0.51872873,-0.670137,0.7816916,-0.16126065,0.543407,0.08204319,0.46204016,0.6141593,0.124968134,-0.13534419,-0.16381153,0.10425473,0.33123666,0.6758153,0.9632875,0.73942685,0.088055156,0.2235276,1.0783838,0.31002694,0.04238043,0.23681779,-0.18036908,0.7699973,0.60853314,0.11662845,0.94739765,0.6568872,0.30927265,0.6442758,0.005270999,1.1111771,-0.5390309,-0.08780041,-0.14879677,-0.9646975,0.49603805,0.66531646,-1.0799983,0.3975949,-0.2323315,0.28946266,0.98581594,-0.65667,0.2766807,0.97741526,0.22695576,0
-0.12888221,-0.1177664,0.07900942,-0.026368203,0.004411297,0.16372392,0.2542098,0.14443468,-0.02725062,0.094627336,-0.110334575,-0.0829702,-0.09522385,0.05458068,0.08526319,-0.2476183,0.20763695,0.15334581,-0.13611448,-0.120648846,0.18222955,0.21266867,-0.05338118,0.13478538,-0.2608135,-0.21838741,-0.07710809,0.091389954,-0.27024218,0.092895694,-0.07553655,-0.118824266,0.141253,0.09961305,-0.16925204,-0.03167722,-0.070397645,0.12358558,-0.19933808,-0.17018075,-0.17313407,0.4265616,-0.25977382,0.17774314,0.29351196,-0.05033025,-0.057749778,0.11534709,-0.24105033,-0.1568028,0.027474755,0.22425085,0.033554215,0.19241606,-0.39810157,-0.040605444,-0.000470613,0.1351863,0.058305155,-0.11051356,-0.025096957,-0.10858362,-0.23140529,0.071786955,0.32333425,-0.19980781,0.043898143,0.14889538,-0.18044487,-0.056651242,0.35587835,0.016407672,0.15880728,-0.016817655,0.004203198,-0.08313866,-0.050310846,0.09383236,0.13162038,0.0803314,-0.080092445,-0.034596562,0.119499505,0.09185723,0.1374732,-0.28775734,-0.014613652,0.042980477,0.21283285,0.003623473,0.054472752,0.14887178,-0.20600368,-0.007654111,-0.022902567,0.16440335,-0.021639057,0.016746694,-0.002182253,-0.16061237,-0.2049708,0.013630652,-0.04095046,0.02626263,-0.23452193,0.3203756,0.16479802,0.1188273,0.14498088,0.000892418,0.2087474,-0.08680846,0.09128025,0.062390566,-0.11025371,-0.26025984,0.08224125,-0.31431717,0.14348331,0.011704483,-0.17657873,-0.10424063,-0.10385271,-0.000400684,0.00781385,-0.2506087,-0.078930475,0.051648773,2
-0.006121911,-0.45948765,0.026740313,0.16753004,-0.38890973,-0.39832535,-0.15609679,0.15204273,-0.08054814,-0.33002824,-0.03744384,0.03460513,0.4163796,0.007756784,-0.21137144,0.051331986,0.46676263,0.22034143,0.22192162,-0.19034651,-0.45314258,-0.14023641,-0.12165569,0.011656528,-0.46879876,0.12527159,-0.19926353,-0.011033887,-0.09157589,-0.07329256,-0.1795461,-0.19864291,0.1462967,0.40468568,0.4519284,0.027825542,0.36629385,0.45254213,0.07698873,-0.14086136,0.0894858,0.37534153,0.24780044,-0.4212832,0.46617565,0.03361574,-0.28025645,0.22820272,0.21646507,-0.34178203,-0.26697043,0.45168552,0.07953174,0.022749674,0.027037462,0.016884658,0.014901119,-0.006877512,-0.21284604,0.18332428,-0.32435656,-0.179619,0.40912378,-0.13864987,0.37848967,0.30204996,0.3022993,-0.22896963,0.17146675,-0.052938495,-0.26449767,-0.28480023,0.010985657,-0.3931949,-0.5542405,0.1663189,-0.13747361,-0.29000857,-0.22173649,0.096509874,0.0629121,0.18735905,-0.59106123,0.45962265,-0.06862213,0.02977851,0.22254401,0.21341921,0.3190564,-0.07406136,-0.40355912,-0.20429909,-0.18427888,0.010321376,0.45797575,0.29771137,0.6918001,0.23551227,0.2252439,0.5062688,0.06090819,-0.15235744,0.20656294,0.2548112,0.36861157,0.39062187,-0.04480906,0.6101657,0.37876052,-0.30040136,0.6300164,-0.27444205,0.15468583,-0.5629386,-0.14576167,-0.27437443,-0.2011188,0.2470101,0.090230264,-0.113892,0.032774854,0.03208651,0.18157002,0.4489722,-0.6181968,-0.28675306,0.31516635,0.36337015,0
0.33069092,-0.8925075,0.35473704,0.53722996,-0.83853376,-0.63962805,-0.27437675,0.757706,0.5391101,-0.5457196,0.23793814,0.14686,0.6134371,-0.07654102,-0.32213864,0.8838785,1.2073056,1.1168802,0.26265898,0.017055484,-0.49508956,-0.9993693,0.06381965,-0.42940292,-0.9556091,0.77843946,-0.23519345,0.89039975,0.46171415,-0.040535778,-0.48951727,0.31550533,-0.1816326,0.38712358,0.7927989,0.18297388,0.6107013,0.62510383,-0.5161311,0.20093748,-0.32846972,0.2927774,1.1552069,-0.57524383,0.6373606,-0.06018861,-0.27650177,0.33111173,0.4945535,-0.7790153,-0.7214296,0.73015106,-0.1017331,-0.2857045,0.17802745,0.007227517,0.31250113,-0.35187355,-0.22347228,1.0491707,-0.4091905,-0.48121658,1.3084009,-1.0994723,0.5796617,1.1121371,0.42141458,-0.3168787,0.6985382,-0.059419136,-0.50430197,-0.97392005,-0.000230246,-0.46720544,-0.84856206,0.79355407,0.38838893,-0.21090825,-0.90599,0.9182616,0.291274,0.5926517,-0.86620486,1.1130878,-0.048969053,0.5104755,-0.006434717,0.34413213,0.6200704,-0.035947718,-0.12531738,-0.20661329,-0.2768104,0.23023951,0.6952869,0.73603785,0.9968531,0.23952751,0.5792842,1.296121,0.25636315,-0.19798419,0.5007415,-0.40894628,1.2969676,0.44282612,0.000166748,0.8767861,0.8371709,0.39202413,1.0796576,-0.23018566,0.9544458,-0.72393435,-0.38542065,-0.22551422,-1.0550693,0.77072966,0.5659871,-1.0862595,0.46676812,-0.36832288,0.22567052,0.86977917,-1.3260686,0.15843605,1.0639422,0.6069643,2
