feature1,feature2,feature4,feature5,feature6,feature7,feature12,feature14,feature16,feature17,feature20,feature23,feature24,feature26,feature28,feature33,feature36,feature38,feature40,feature44,feature46,feature47,feature49,feature50,feature51,feature52,feature53,feature55,feature58,feature60,feature61,feature63,feature64,feature65,feature66,feature68,feature70,feature71,feature75,feature76,feature77,feature80,feature81,feature82,feature84,feature85,feature88,feature89,feature91,feature92,feature93,feature94,feature97,feature101,feature103,feature104,feature105,feature107,feature110,feature111,feature112,feature117,feature119,label
-1.567434,-0.49796966,0.98115784,-1.3211408,0.6347076,1.6378981,-1.3179163,-1.4608805,-0.9065058,0.8336405,-0.29400405,0.9478081,-1.3879564,1.9134808,-0.08310876,-1.1291982,-1.5252112,-1.8874061,-1.5722293,-1.0339549,1.1499195,-1.3698713,0.7588866,1.1702358,-0.7537494,0.5716981,0.49776688,0.47869253,-1.0792412,-0.30214465,1.0150942,-0.70742124,-0.8206523,0.21498552,0.29773235,-0.7077471,0.021925889,0.36213362,0.015538083,-0.06950997,0.9333923,1.4804931,-1.0161233,1.0223335,0.9347739,-0.5252378,-0.44990093,0.95177543,1.1349185,-0.3227674,-0.7922821,-0.71397007,-0.49204487,1.5522095,0.2800029,0.5154495,-1.2145712,1.1901772,0.7154511,0.43816498,1.2605262,1.0372186,-1.2581044,3
-1.2754178,-0.6651164,0.6855355,-1.1064986,0.2376531,1.2275014,-0.64545476,-1.2443783,-0.6832933,0.94903934,0.07996181,0.25194287,-0.93839985,1.2514791,0.47408888,-0.84742796,-0.72213465,-1.0368809,-0.7373172,-0.7017428,0.09355316,-0.80990756,0.15370984,1.1435567,-0.5568434,-0.08867762,-0.2118779,0.8105698,-0.55925786,-0.64180404,0.5842921,-0.5377866,-0.890523,0.29469246,-0.08529292,-0.070475005,-0.5878517,0.04460627,0.4644816,0.38059592,0.27993873,0.7668344,-0.3056376,0.4423452,0.26884216,0.024663715,-0.4546496,0.19946453,0.3452214,0.18172185,-0.10433407,-0.61537665,-0.82638556,0.61761516,0.6463418,0.616093,-0.6447905,1.1575115,0.29345933,0.7724705,0.9132576,0.48198533,-1.0047048,3
-0.39385286,0.20250396,-0.7527991,0.1992708,-0.35304034,0.18774979,0.51873374,0.21376866,0.48518842,-0.02951041,0.35057557,-0.46190593,-0.04898004,-0.19830777,0.5714051,0.32172585,0.42820138,0.348781,0.18513615,0.5496355,-0.54361945,0.5487618,-0.64681524,-0.16892244,0.5683574,-0.36076537,-0.40370002,0.15398443,0.28977752,-0.23909876,-0.707035,0.14332443,0.23666936,0.13053003,-0.14705762,0.19819531,-0.4768113,-0.23326981,-0.030651823,0.3151955,-0.1820398,0.017663749,0.67519736,-0.68983847,-0.34480882,0.4342234,0.4608633,-0.1106748,-0.4576727,0.30341893,0.6032038,0.51689327,-0.07975204,-0.57210976,0.1065626,0.49053967,0.8080621,0.41611883,-0.044547588,-0.12906763,0.4818926,-0.36635584,-0.2942916,0
-0.13777801,0.17265603,0.09317698,-0.018881317,-0.000894026,-0.066181995,0.036362566,0.003753203,0.07498475,-0.10112764,0.2653061,-0.014346261,-0.08768266,-0.06940776,0.031303436,0.19897427,0.06580801,0.07761208,0.048857283,0.24488154,-0.107758656,0.17943309,0.002851952,0.35749704,0.43740815,0.10787404,-0.16146828,0.18357539,0.09065151,0.027311077,-0.09201902,0.3344482,0.027884424,-0.08394074,-0.080513574,0.23214938,0.19442113,-0.09934347,-0.07946136,-0.123356916,-0.2648902,-0.33688852,-0.051724534,-0.17999794,-0.007230382,-0.1229014,0.0600762,-0.15857549,-0.1964811,0.14187226,0.19912039,0.04503872,-0.007235791,-0.18467961,0.31609857,-0.08562871,0.35155177,-0.07063325,-0.057625607,-0.05795084,-0.27328297,-0.026502809,0.14849839,0
-0.019788872,-0.8073429,-0.20602731,-0.075949244,-0.6225228,0.19145605,0.48118457,-0.42852673,-0.066042475,0.34252152,1.1115177,-0.77287537,-0.10877552,0.32849804,0.83169204,-0.17049016,-0.1931501,-0.28146002,0.7148672,0.058502477,-0.5972506,0.06839747,-0.69691825,0.95974725,-0.1917616,-0.6844496,-0.9203813,1.001769,0.6576923,-0.9537108,-0.7508194,0.38011187,-0.71528625,0.07809113,-0.98125,0.49348852,-0.4492442,-0.47284582,0.8032129,0.8055003,-1.073351,-0.67501223,0.2964347,0.47901788,-0.8076591,0.4712583,-1.0837394,-0.7632697,-0.6166051,0.83095914,0.8153125,-0.66243494,-0.79960144,-0.6083364,1.1066592,0.5144085,-0.452208,0.37909198,-0.60962313,0.8685639,-0.027978474,-0.45743293,-0.057599183,3
-0.6847136,0.09620676,-0.25001243,-0.31678942,-0.24180928,0.47053847,0.439157,-0.27109596,0.4508215,0.61720586,0.1121805,-0.4278851,-0.433574,-0.05809812,0.47038594,0.30920798,0.42386752,-0.046195257,-0.18094298,0.5082564,-0.36287907,0.32881343,-0.42593527,0.017577413,0.26793602,-0.16799408,-0.36041242,0.13198419,0.1508193,-0.18988886,-0.25346062,-0.38232267,0.18982862,0.37948227,0.13658921,0.6546467,-0.48962337,-0.5605968,0.22036745,0.46282706,-0.37449664,-0.034521665,0.5172291,-0.42051393,-0.17415243,0.30103847,0.21724935,-0.15341012,-0.25143257,0.13421509,0.40692768,0.33258808,-0.121347494,-0.110295005,-0.028494807,0.46875358,0.3957467,0.6641857,0.03796109,0.32863584,0.6003642,0.18169451,-0.740264,0
-0.5153739,-1.2115302,1.727414,-1.0191483,1.4050788,0.89355206,-1.3545563,-0.9815642,-1.1533092,0.058741115,0.33771446,0.9183167,-0.49671796,1.2690322,-0.5986916,-1.8733544,-1.6566713,-1.5673553,-0.76562023,-1.608442,0.70773315,-1.5938535,1.1366347,1.2299004,-1.387676,0.45805553,0.32570294,0.51279926,-0.702933,-0.3495912,1.2956285,0.38537747,-1.0422438,-0.92224973,-0.27144507,-1.2660873,0.40773952,1.3425454,-0.24785218,-0.3000254,0.6908459,0.78068143,-0.95991457,1.4950243,0.9697659,-1.2885745,-1.1788462,0.50056326,1.2468998,-0.1376796,-0.921449,-1.5264808,-1.3926722,1.0755874,0.9608529,-0.3327885,-1.5296974,0.3761139,-0.4076499,0.7558191,0.19604808,0.15865135,-0.27036616,3
-0.9221098,0.52375126,-0.63282776,-0.77953476,-0.23019372,0.7930901,0.09720251,-0.5078955,0.80521554,0.81228906,-0.68240213,0.08581621,-0.9846333,0.052751385,0.048496682,0.6802882,0.38321704,-0.48411873,-0.58072406,0.7377359,0.21778858,0.2383038,-0.1252426,-0.36517757,0.8881291,0.48476848,0.1397722,0.03596393,-0.4152128,-0.04700196,-0.15499137,-0.98021317,0.4657953,1.1261104,0.8722198,0.70100194,-0.0979561,-0.76060086,0.23152868,-0.000691717,-0.03712366,0.3549343,-0.04734096,-0.58659047,0.21061563,0.24439122,0.576377,0.25560844,-0.003344211,-0.51129305,-0.067084275,0.8038719,0.75711703,0.3450342,-0.24582177,0.6165108,0.34241304,0.69313276,1.0921222,-0.28587982,0.7294616,0.92132586,-1.0268415,2
-1.2744141,-0.61005265,1.1552138,-1.3858298,1.0404726,1.5804245,-1.2887862,-1.4777087,-1.034203,0.6152057,-0.10544017,0.8488326,-1.481092,1.3019936,-0.2892386,-1.138494,-1.4458705,-1.820126,-1.0876398,-0.80796295,0.97448003,-1.3155798,0.7964062,1.1217576,-0.52944744,0.6989122,0.36615595,0.6845068,-1.1656069,-0.5582199,0.9667905,-0.5279157,-1.150547,0.44156978,0.49827537,-0.9459177,0.31213683,0.3824462,0.096089,-0.29893506,0.48912582,1.2428218,-1.2230377,1.407544,0.96200895,-0.5044354,-0.76913834,0.77744776,0.81892765,-0.5806138,-0.7955468,-1.1536832,-0.6625986,1.435595,0.49760124,0.6292555,-1.3211658,0.9099058,0.8131027,0.5635264,1.1315341,0.8572013,-1.4475398,3
0.22472036,-1.6332291,0.32018,-0.18622574,-0.71863514,-0.15994066,0.8926182,-0.54899955,-0.7594598,0.10362706,1.7368306,-1.0216366,0.26520026,0.3099632,1.3750907,-0.94937605,-0.105850674,0.00125854,1.1646187,-0.7057872,-1.5143603,0.018945627,-0.972498,1.4106497,-1.066121,-1.703849,-1.4071335,1.5191065,1.2544253,-1.5311713,-0.7741251,1.0916948,-1.1336613,-0.66168076,-1.9830643,0.22578864,-0.89346635,-0.20768988,1.1292121,0.7950023,-1.3103155,-0.7757651,0.9545078,0.6087499,-1.4816642,0.5569352,-1.5343577,-1.323463,-0.9733606,1.4742669,1.0228505,-1.1525992,-1.8394583,-1.1477934,1.8414851,0.71752846,-0.59491795,0.37846488,-1.2136339,1.5564122,-0.26285008,-1.0856844,0.5304118,0
-0.30997628,-0.6927505,-0.18198083,-0.01762244,-0.6096832,0.35765454,0.775216,-0.36017907,0.058367047,0.4982515,0.8966103,-0.94287586,-0.37610114,0.18288273,1.0204004,-0.24790014,0.2192381,-0.08894318,0.3659853,0.34868604,-1.023679,0.37266454,-1.0077652,0.4751828,-0.06578944,-1.1047946,-0.9050484,0.8867046,0.5953743,-0.9496373,-0.76784927,0.10238368,-0.42026424,0.10166324,-0.73486143,0.5232284,-0.79210675,-0.4881926,0.9192105,0.6246411,-0.8302234,-0.4131248,0.7984066,-0.26938942,-0.6756235,0.7829446,-0.45699552,-0.68758553,-0.68764865,0.63943756,0.9366815,-0.2635307,-0.6513795,-0.75316596,0.8329558,0.88097245,0.06664982,0.72532964,0.017873574,0.80968696,0.312062,-0.5108512,-0.2959413,0
-0.28283074,-1.2186791,1.1508521,-0.8980466,0.3710869,0.50331074,-0.81740135,-1.1207716,-1.0538179,0.2699928,0.521399,0.7246989,-0.62290686,1.4688171,-0.17460257,-1.0240662,-1.1849083,-1.1552957,-0.27888104,-0.8884791,0.44103044,-1.1618125,0.79894656,1.37992,-0.901375,0.3837931,-0.009591901,0.8254059,-0.17708856,-0.5837786,0.37452462,0.85978824,-1.226295,-0.52400273,-0.47130573,-0.4174369,0.19031154,0.5419606,0.00389974,-0.054846313,-0.13954699,0.37326828,-0.7502246,1.2481034,0.2705308,-0.6233843,-1.2852696,0.14349037,0.4700809,0.19385654,-0.39260274,-1.0845773,-0.79010147,0.79318243,1.3008487,0.06289636,-1.2429906,0.694205,-0.4608414,0.91694456,-0.043673962,0.32110032,-0.34903246,3
-0.86349463,-0.06680973,-0.9764615,-0.46690595,-1.295574,0.71202284,1.268611,-0.6505583,0.90444916,1.4925004,0.24320626,-1.277791,-0.74009293,0.07503812,1.3229681,0.77243817,0.95359635,0.1608286,0.29579383,0.7850382,-1.1679317,0.79951,-1.4361781,-0.14866517,0.4137558,-0.8911707,-1.1915447,0.83397406,0.66862965,-0.97928095,-1.0774202,-1.0649128,0.02323794,1.154949,0.015928201,1.5143353,-1.3211737,-1.7240229,1.3337114,1.343108,-1.1704229,-0.3062466,1.115212,-0.97586,-0.97329646,1.3907977,0.2261148,-0.817763,-1.2412084,0.87971264,1.0500154,0.7118244,-0.20761551,-0.7789312,0.32500482,1.381997,0.5696764,1.0686172,0.4302194,0.7117181,1.0252022,0.2513477,-0.89561975,0
-0.9832307,0.6595375,-0.5682721,-0.9252111,-0.20141065,0.8289798,-0.52363294,-0.5289598,0.5127479,0.88821936,-0.8324108,0.25398725,-1.1563565,0.5787251,-0.36253726,0.35925886,-0.017033648,-1.036089,-1.1261984,0.68436086,1.0672865,-0.11276432,0.5595066,-0.46734428,0.69850963,0.8524836,0.45723742,-0.06713891,-0.6010984,0.2051517,0.08318543,-1.3246189,0.26628116,1.4359919,0.83707094,0.2540468,0.053306933,-0.45090458,0.18253209,-0.22554258,0.3366878,0.5097511,-0.4554094,0.076229766,0.60074633,-0.11336721,0.19533704,0.60808027,0.79801357,-0.94889474,-0.635694,0.46730796,0.7791956,0.98649627,-0.67157006,0.58779,-0.3969539,0.59915847,1.1112349,-0.580142,1.2045496,1.4303684,-1.0368003,2
-0.7728625,-1.5737729,1.8362805,-1.0631332,0.47625828,1.0633048,-1.1473318,-1.2818344,-1.5215197,0.2094717,0.5525716,0.26691484,-0.56528693,2.0048606,0.312337,-1.6294473,-1.9104773,-1.5503143,-0.44530937,-1.6060293,0.49495918,-1.5930121,0.73084956,2.261394,-1.3096589,-0.04549337,-0.28027913,1.7167325,-0.20127891,-0.73996395,0.9756358,0.15484144,-1.6564344,-0.5532198,-0.7154472,-0.89184237,-0.14929779,0.557087,0.25728625,0.283363,0.2450159,0.58734065,-0.904883,1.7056463,0.318959,-0.38685778,-1.7491244,-0.043685626,0.5561595,0.36341512,-0.11279739,-2.014067,-1.7065492,0.78138596,1.7909069,0.020282809,-1.8191578,0.45974496,-0.3556704,1.416751,0.34982792,-0.07131786,-0.11297942,3
0.09545407,0.06172983,-0.32206577,0.10134267,-0.3423265,-0.29609647,0.22359224,0.06815802,0.121458925,-0.17065932,0.4864233,-0.15783355,0.005093833,-0.2492254,-0.0971683,0.2536503,0.43880388,0.17116134,0.2688535,0.46633393,-0.3476023,0.2998632,-0.12664855,0.17757992,0.3913935,-0.08391646,-0.041661706,0.022108521,0.40517357,0.11853086,-0.49794906,0.27441937,0.03293955,0.21585181,-0.2854515,0.17562784,0.123436645,-0.1202109,-0.13206303,-0.133447,-0.5107099,-0.60995966,0.25006354,0.15565704,-0.44920677,-0.06222901,-0.121271886,-0.21244314,-0.0887154,0.075096965,0.12487734,0.27310127,0.059632935,-0.21418545,0.38445526,-0.14219245,0.32892352,-0.28008893,-0.30993915,-0.18380156,-0.42764044,-0.22354923,0.24958685,3
-0.77677447,0.17871566,0.18214819,-0.4142099,0.31996033,0.6947424,-0.38776776,-0.41060153,0.031131824,0.3491004,0.011384508,0.4460626,-0.45996365,0.4109967,-0.082564235,-0.1724642,-0.31139544,-0.5403115,-0.7069669,-0.095907226,0.35345337,-0.29028624,0.25044727,0.37235498,0.2163432,0.25160745,0.09833292,-0.03778215,-0.36230052,0.017038219,0.3041553,-0.3169335,-0.005338535,0.023018103,0.20077264,-0.106870115,-0.04137101,0.13617744,-0.070047945,0.015395226,0.36985216,0.43187448,-0.16382144,-0.09162404,0.32400906,-0.1876665,0.12579444,0.3158594,0.3942374,-0.15852705,-0.21915774,0.02162854,-0.12159228,0.49900913,-0.020426825,0.1309638,-0.058250435,0.5313729,0.26887292,0.05364238,0.5627167,0.2664926,-0.5758978,3
-0.58179295,0.9551166,-1.095844,0.08199656,-0.7077187,0.30094814,0.25416434,0.2306587,1.5030377,0.27602553,-0.7826285,-0.728698,-0.5007073,-0.36937317,0.074329145,1.3364778,0.78860694,-0.009558193,-0.6489903,1.0593759,0.3542714,0.74762285,-0.6469878,-0.8975696,1.3722339,0.34249136,0.016815646,-0.49475056,0.28042823,0.70897216,-0.7805551,-1.1172396,1.2637675,1.1347336,0.94171727,0.6601796,0.17049702,-1.330406,-0.16461433,0.15032078,0.25834787,0.08239566,0.301561,-0.71296716,0.012064054,0.642205,1.1982422,0.18019067,-0.23022312,-0.38507614,0.69122016,1.4460498,0.97860986,0.26910305,-0.8232377,0.44412783,0.92945164,0.14397287,1.0315273,-0.66361016,0.72659445,0.7795548,-0.97551453,0
-1.099821,0.28385898,-0.21744238,-0.92117155,0.10964687,1.2766998,-0.15455474,-0.7958869,0.3461719,1.1208955,-0.65193176,0.028943319,-1.1429324,0.6604792,-0.056121413,-0.03407161,-0.33980593,-1.1873719,-0.94007176,0.19561018,0.5957004,-0.23498848,0.07454313,0.056616064,0.33285978,0.44591457,0.07229638,0.28163087,-0.7808426,-0.34899777,0.30420902,-1.3182343,0.006022765,1.1275831,0.46940535,-0.044427704,-0.13005337,-0.35815424,0.3102598,0.09594831,0.18943664,0.6158421,-0.50788176,0.004267018,0.60223085,-0.0987575,-0.007855318,0.4627156,0.62682843,-0.59467757,-0.31552547,-0.051843822,0.18056585,0.6883717,-0.010675884,0.67316425,-0.51854044,0.9522724,1.2126095,-0.10062695,1.2061658,0.9032946,-1.01661,2
-0.5939596,0.9572637,-0.9233272,0.31001216,-0.3704481,0.15434329,0.17207678,0.124190904,1.0022216,0.4707663,-0.7042292,0.04344581,-0.522817,-0.2988256,-0.12266702,1.2877758,0.6285196,-0.007755564,-0.64411074,1.0476248,0.21466884,0.6823403,-0.34313333,-0.73301,1.3389152,0.46417686,0.24091847,-0.44534254,-0.004581114,0.51417273,-0.35473636,-0.653624,1.1906799,1.0105144,0.71783733,0.6177739,0.3599041,-0.8659951,-0.2359436,-0.1460522,0.26651016,0.16286907,0.10929038,-0.9715115,0.24440551,0.2891511,1.3452835,0.44806182,-0.098718196,-0.32161248,0.3494001,1.0761207,0.9875527,0.006936079,-0.59641844,0.21425474,1.0870324,-0.000815309,0.9595736,-0.6991749,0.34728238,0.60060215,-0.41119406,2
1.4542937,0.59913146,1.1385745,1.3494047,1.9753243,-1.1985781,-1.0902132,1.5821924,-0.42348787,-2.798079,-0.31625137,1.5815189,1.7371304,-0.98016065,-2.3147,-0.49719244,-0.98795724,0.20230739,-0.26434162,0.07620107,1.049743,-0.31433585,1.604618,-0.17737757,0.13953298,1.4692194,1.8290665,-1.4336476,-0.2364324,1.8159463,1.1920443,2.0967965,0.90749025,-2.462698,-0.24478258,-1.9946619,2.5952103,2.65219,-2.4346108,-2.4183233,1.5143105,-0.21520372,-1.0720184,0.78180957,1.3360965,-2.467073,0.4075204,1.0756269,1.5929852,-1.1611329,-1.2812004,-0.26768076,0.22435638,0.5624852,0.06924758,-2.3816676,0.24388327,-2.0864334,-0.91343445,-1.4631406,-1.9196504,-0.98386514,1.6854101,1
-0.82286376,0.8001945,-0.30670986,-0.51177037,0.6409372,0.8787142,-0.35944504,-0.2876037,0.8297019,0.50001186,-0.92290133,0.7169101,-0.61444306,-0.26934117,-0.7759431,0.36345217,0.017435713,-0.7976654,-0.8588676,0.5653242,0.62259704,-0.16037923,0.1205509,-0.54946816,0.8122416,0.9819416,0.6577896,-0.7060702,-0.84940296,0.4825132,0.33602223,-0.8155408,0.717312,0.7320671,1.1149725,-0.24678177,0.4384922,-0.17147656,-0.121123336,-0.5364152,0.5125241,0.8258862,-0.4698404,-0.26284188,0.7710647,-0.42216542,0.50478643,0.7481261,0.5892847,-0.8146961,-0.51164323,0.48164493,0.6264569,0.77648,-0.69003636,0.2914563,0.29506248,0.5326992,1.0040591,-0.8163123,0.7465348,1.0483594,-0.7595111,2
-0.118729256,0.70914257,-0.07187638,0.72823083,-0.0894539,-0.28748947,-0.08522159,0.8323857,0.483986,-0.69616926,-0.18371227,0.14621134,0.52672726,-0.33370093,-0.35153067,0.66409314,0.105340615,0.12845008,-0.25920454,0.808764,0.36524093,0.28609452,0.3126369,-0.09850946,1.1162627,0.47244883,0.35098252,-0.40441266,0.27300322,1.2196443,-0.14320521,0.26027545,0.756208,-0.059661236,0.058714926,0.006898732,0.88932616,-0.036553647,-0.8118294,-0.47623208,0.40785256,-0.25096455,-0.11185742,-0.18084534,0.15325013,-0.21699564,0.810465,0.08164652,0.12546119,-0.4670226,0.112035505,0.26761425,0.47406766,0.034354568,-0.28947985,-0.588674,0.7388269,-0.88814664,0.036312316,-0.6848752,-0.4211989,-0.19312476,0.64878595,1
-0.26486823,1.1049567,-0.41516864,0.09595109,0.104429655,-0.0398835,-0.3834983,0.42340246,0.69077235,0.013751935,-0.69662935,0.6929288,-0.44305953,-0.13908425,-0.75096095,0.94081837,0.29659036,-0.23788218,-0.8746123,1.1799893,0.99632496,0.37228894,0.42608434,-0.78271353,1.3503805,0.9055693,0.9472998,-0.8600209,-0.37279838,0.88054246,-0.20341368,-0.16840169,0.8803322,0.6662671,0.7303109,0.2495995,0.95529497,-0.25100073,-0.6163183,-0.84323394,0.37108698,-0.05513587,-0.36948445,-0.4072474,0.49088204,-0.40209943,1.067633,0.6378394,0.6375021,-1.0366153,-0.44694972,0.83698094,1.2914506,0.52371854,-0.8088118,-0.060161356,0.5942576,-0.18679003,0.86986023,-1.0867921,-0.026563063,0.7915012,-0.33937454,2
-0.27554694,-1.6320746,1.4649034,-0.85711855,0.50144064,0.60737,-0.92907965,-1.1190518,-1.5959176,0.1337357,1.0306454,0.26433045,-0.4056223,1.5347643,-0.11226807,-1.4571252,-1.5958747,-1.0585365,-0.18779185,-1.4935076,0.2410127,-1.3376234,0.64916915,1.6780622,-1.5071721,-0.11972223,-0.041258235,1.3059702,-0.039846603,-1.0105793,0.77733177,0.39504892,-1.3092804,-1.0653483,-0.6052063,-0.81920046,-0.05722431,0.67488825,0.07294911,0.07944215,0.052579414,0.23205924,-0.7697651,1.5088041,0.1672137,-0.5306542,-1.5719846,-0.13535376,0.5824758,0.43199304,-0.2639385,-1.6855674,-1.3957647,0.5923752,1.5740392,-0.3378246,-1.6097023,0.4988112,-0.6729683,1.3390193,0.11109272,-0.31978253,0.073850505,3
-1.7297118,-0.96145356,1.068227,-1.4608827,0.71192205,1.7091705,-0.70292413,-1.4385374,-1.1580416,1.2105143,-0.18326367,0.70690674,-1.433401,1.5856502,0.15381841,-1.4412247,-1.1861397,-1.8553306,-0.9617197,-0.9600152,0.3030891,-1.4242331,0.108085655,1.0834446,-0.8652121,0.00783509,-0.08453281,0.98019856,-0.7500122,-0.8865857,0.65234137,-0.55125433,-1.0920367,0.44830692,-0.04492158,-0.8608076,-0.40058523,0.20257223,0.59593356,-0.21644118,0.51226807,1.2422148,-0.6396722,0.9011123,0.65614253,-0.45646527,-0.79432565,0.7098703,0.82532877,-0.43556178,-0.4390069,-1.2533325,-0.92176026,1.1117854,0.5569367,1.2059809,-1.2867135,1.380535,0.75089335,0.7270962,1.3864903,0.79266655,-1.0734653,3
1.5320178,0.5039529,0.002382678,1.2876446,0.52691853,-1.7042812,0.121053115,1.408775,0.36749724,-1.7209495,0.20552523,0.23735322,1.5061834,-1.2869898,-0.98304766,0.4258277,0.34175736,1.2704685,0.9423956,0.4671724,-0.14615367,0.7041049,0.3691272,-0.29677653,0.39030606,0.12391648,0.44002497,-0.83527136,0.78114265,0.8020781,-0.06300136,1.9867975,0.9318489,-1.7124141,-0.54461616,-0.48236287,0.9049571,1.2249537,-1.2308495,-0.78394926,0.09644228,-1.1024594,0.037101824,-0.34137136,-0.09288496,-0.9261913,0.2838322,-0.33219737,-0.0749349,0.09086123,0.10322993,0.56950116,0.22313502,-0.7187934,0.4390472,-1.7176052,0.98984015,-1.2930795,-0.9642184,-0.70216984,-1.636274,-1.5350702,1.627766,1
-1.5420564,0.27055854,-0.6101532,-1.0165781,-0.20750514,1.1950151,-0.12494834,-0.5828631,0.43272373,1.2429478,-0.77095884,0.19351858,-1.2664741,0.61186326,0.31277442,0.56221855,0.065834895,-0.7456544,-0.84076947,0.7464342,0.4317453,-0.020256465,-0.25305712,-0.429685,0.7193495,0.24088389,0.2254729,0.05667159,-0.72780037,-0.23627172,-0.16966285,-1.2228675,0.35290375,1.2766612,0.9913161,0.39009282,-0.4947109,-0.8865371,0.28213674,-0.094028234,0.16977194,0.8817074,-0.10170563,-0.42479065,0.37888837,0.33973712,0.7410299,0.40503243,0.11823771,-0.7256266,-0.11063859,0.60687345,0.7403483,0.44854417,-0.49035466,1.1071897,0.14029633,1.186919,1.3090943,-0.39216217,1.3317066,1.222832,-1.2720481,2
0.6500312,0.25316244,0.41783044,0.87410337,0.5943352,-0.7154263,-0.069747105,0.72906244,-0.28299809,-1.3714317,0.5969135,0.27700213,1.069539,-0.5206772,-0.53110427,-0.07751853,-0.22308436,0.32219765,0.3291925,0.13099657,0.011374785,0.16238977,0.63864934,0.3422895,0.19195133,0.0853814,0.35950676,-0.35409302,0.35292587,0.7062009,0.27324983,1.3273854,0.1002916,-1.3489527,-0.7020637,-0.5450301,0.8959905,1.1362906,-0.84873575,-0.6085185,0.17230438,-0.5669517,-0.15019946,0.21057448,-0.029820504,-0.8103888,-0.05734996,0.000179121,0.2551819,0.2139768,-0.042248275,-0.41615778,-0.33206052,-0.19552895,0.42405543,-1.1265919,0.37440094,-1.1551614,-0.89752525,-0.16908833,-1.0262431,-1.0935217,1.0164802,1
-0.030484766,-1.2403921,0.9040992,-0.49533662,-0.47738257,0.24902815,-0.03094413,-0.5727386,-1.0347977,-0.12854819,1.3358886,-0.7929126,0.093689084,0.92905813,0.7269477,-1.1501229,-0.86861414,-0.49771798,0.5776974,-0.80629563,-0.5178384,-0.6083358,-0.12589037,1.7390145,-1.1038437,-0.9841415,-1.0232284,1.5254481,0.889232,-1.0040976,-0.20029847,0.812892,-1.396675,-0.6815349,-1.4619685,-0.022976546,-0.27799967,0.20647019,0.6899281,0.62268746,-0.84181035,-0.51712376,-0.010346081,1.2331257,-0.7072408,0.04461599,-1.8828433,-1.0399377,-0.38691786,0.89796656,0.5133299,-1.5685322,-1.6393713,-0.18858555,1.6737688,0.18583599,-1.2757406,0.03398125,-1.0826669,1.4205201,-0.39293522,-0.68323255,0.48045924,0
-0.22568318,-0.44318873,-0.44815132,0.09131524,-1.0812399,0.002950852,0.5253104,-0.2307752,0.17845222,0.38649496,0.73215026,-0.85933083,-0.068419866,0.35417506,0.9141098,0.45988998,0.065464675,0.05399294,0.32834753,0.27374426,-0.5367361,0.42243403,-0.5484425,0.56656355,0.23300591,-0.6275898,-0.6512382,0.90869504,0.7125132,-0.549018,-0.9925549,0.03342587,-0.11142168,0.42825004,-0.39463964,0.7122534,-0.50386304,-1.0028733,0.5601597,0.81394625,-0.7919581,-0.5300556,0.65676963,-0.25852856,-0.87354076,0.9301463,-0.08681767,-0.72667456,-0.8248203,0.8094481,0.95103383,0.12103751,-0.3716056,-0.5015664,0.6112892,0.358585,0.23909558,0.29098687,-0.14705412,0.66663873,0.13216934,-0.23130535,-0.10865327,0
-1.4444284,0.80570686,-0.40733883,-1.0072995,0.79423463,1.2505565,-0.6804648,-0.25493604,0.5960734,0.8691635,-1.4978241,0.92606664,-1.3191744,0.2717801,-0.39342752,0.47735438,-0.005586504,-0.9943405,-1.4917676,0.5874146,0.78754413,-0.24954529,0.24340539,-1.0145684,0.997307,1.0472968,0.99726635,-0.7738105,-1.3076689,0.30507454,0.46701875,-1.1605246,0.83343744,1.0982552,1.5899229,-0.25618,0.25684324,-0.27084166,-0.31336266,-0.7731074,1.0407385,1.4739594,-0.59092057,-0.5340919,1.2955027,-0.5721513,1.342478,1.1411943,0.7862769,-1.5531553,-0.74747634,0.78305036,1.0358529,0.8160512,-1.1363298,0.66216224,0.41926286,0.9405066,1.70396,-1.2702214,1.450101,1.4586974,-1.3977547,2
-0.09565854,-0.03910845,-0.6442269,0.17595895,-1.0245931,-0.10360194,0.5183564,-0.017658688,0.62855935,0.3431018,0.40393847,-0.7435134,-0.09460312,0.08297107,0.5156791,0.6723171,0.36433113,0.22483169,0.1618166,0.67358065,-0.29819995,0.5427302,-0.6703677,0.1725665,0.5994151,-0.5440704,-0.52571076,0.5273481,0.73934144,-0.15668829,-0.9783467,-0.096560106,0.32823265,0.46325344,-0.2556936,0.8598445,-0.32888725,-0.91148627,0.33814296,0.511772,-0.6924027,-0.6607155,0.6353152,-0.56438553,-0.72583586,0.7932378,0.20572631,-0.59044284,-0.63322836,0.41525275,0.81021,0.34456587,0.13535078,-0.40341356,0.39461026,0.18981174,0.3856045,0.13514253,0.11384703,0.2543868,0.06580539,-0.0735376,-0.029290184,0
